startdate,hectares,cause,lat,lon,province
2023-06-13,0.3,Natural,49.531,-115.832,British Columbia
2023-06-24,4.1,Natural,49.188,-115.184,British Columbia
2023-06-29,0.2,Natural,49.415,-115.843,British Columbia
2023-07-08,0.3,Natural,49.479,-115.418,British Columbia
2023-07-09,0.1,Human,49.031,-115.079,British Columbia
2023-07-10,0.8,Human,49.082,-115.102,British Columbia
2023-07-13,0.6,Natural,49.667,-115.754,British Columbia
2023-07-15,0.1,Human,49.151,-115.126,British Columbia
2023-07-16,0.5,Natural,49.222,-115.179,British Columbia
2023-07-16,0.1,Natural,49.226,-115.312,British Columbia
2023-07-16,0.3,Natural,49.774,-115.846,British Columbia
2023-07-17,0.01,Human,49.6724,-115.753,British Columbia
2023-07-17,4640.0,Human,49.611,-115.713,British Columbia
2023-07-17,0.01,Human,49.5999,-115.73,British Columbia
2023-07-20,2.1,Natural,49.066,-115.621,British Columbia
2023-07-22,1295.0,Natural,49.713,-114.921,British Columbia
2023-07-31,2952.0,Natural,49.678,-115.451,British Columbia
2023-07-31,0.1,Natural,49.82,-114.796,British Columbia
2023-07-31,10.0,Natural,49.322,-114.814,British Columbia
2023-08-04,0.4,Natural,49.225,-114.525,British Columbia
2023-08-05,0.01,Human,50.0723,-114.918,British Columbia
2023-08-06,2512.0,Natural,50.162,-114.995,British Columbia
2023-08-06,0.4,Natural,49.089,-114.449,British Columbia
2023-08-07,1909.0,Natural,49.207,-115.008,British Columbia
2023-08-07,1.3,Natural,49.297,-115.252,British Columbia
2023-08-07,0.1,Human,49.565,-115.662,British Columbia
2023-08-08,0.1,Human,49.564,-115.662,British Columbia
2023-08-18,0.1,Natural,49.572,-115.306,British Columbia
2023-08-29,0.6,Human,49.75,-115.748,British Columbia
2023-05-05,0.1,Human,49.956,-115.659,British Columbia
2023-05-19,0.4,Natural,50.149,-115.855,British Columbia
2023-05-20,7.3,Natural,49.893,-115.744,British Columbia
2023-05-21,40.0,Natural,50.688,-115.826,British Columbia
2023-07-08,0.01,Human,50.2762,-115.765,British Columbia
2023-07-10,2946.6,Natural,50.63,-115.737,British Columbia
2023-07-10,0.01,Human,50.5188,-116.073,British Columbia
2023-07-20,4.1,Natural,50.6444,-115.741,British Columbia
2023-07-22,4.2,Natural,50.954,-116.947,British Columbia
2023-07-24,5419.6,Natural,50.274,-115.634,British Columbia
2023-07-24,3918.5,Natural,50.534,-116.243,British Columbia
2023-07-25,0.1,Natural,50.204,-115.953,British Columbia
2023-07-31,960.0,Natural,50.944,-116.48,British Columbia
2023-08-03,0.8,Natural,50.991,-115.796,British Columbia
2023-08-06,711.0,Natural,50.496,-115.374,British Columbia
2023-08-06,0.1,Natural,50.114,-116.103,British Columbia
2023-08-08,0.1,Natural,51.055,-116.878,British Columbia
2023-08-10,0.2,Natural,51.049,-116.732,British Columbia
2023-09-16,7.7,Natural,50.165,-115.394,British Columbia
2023-10-02,0.2,Human,51.107,-116.703,British Columbia
2023-10-07,1.1,Human,50.557,-116.084,British Columbia
2023-06-04,1160.0,Natural,52.045,-118.702,British Columbia
2023-06-11,8.0,Human,51.703,-116.696,British Columbia
2023-06-25,0.1,Natural,51.622,-118.456,British Columbia
2023-07-03,62.0,Natural,51.821,-118.501,British Columbia
2023-07-10,0.1,Natural,51.833,-118.459,British Columbia
2023-07-18,0.1,Natural,50.971,-118.133,British Columbia
2023-07-18,8.0,Natural,51.9269,-118.048,British Columbia
2023-07-18,131.1,Natural,51.921,-118.035,British Columbia
2023-07-21,166.2,Natural,51.872,-118.781,British Columbia
2023-07-22,2.2,Natural,51.787,-118.472,British Columbia
2023-07-22,1265.3,Natural,51.096,-118.431,British Columbia
2023-07-22,449.0,Natural,51.011,-116.375,British Columbia
2023-07-24,64.8,Natural,51.859,-117.944,British Columbia
2023-07-24,303.0,Natural,51.714,-118.183,British Columbia
2023-07-24,0.2,Natural,51.632,-118.13,British Columbia
2023-07-24,284.0,Natural,51.2,-116.754,British Columbia
2023-07-24,16.0,Natural,50.941,-117.751,British Columbia
2023-07-26,13.0,Natural,51.922,-117.382,British Columbia
2023-07-30,0.1,Natural,50.929,-117.877,British Columbia
2023-08-01,66.0,Natural,51.21,-117.964,British Columbia
2023-08-01,644.0,Natural,51.524,-117.559,British Columbia
2023-08-05,0.1,Natural,51.582,-118.606,British Columbia
2023-08-13,0.01,Human,51.1616,-116.809,British Columbia
2023-08-15,0.5,Human,51.492,-117.266,British Columbia
2023-08-16,0.3,Human,51.45,-117.098,British Columbia
2023-08-19,0.9,Natural,52.124,-118.313,British Columbia
2023-08-24,1.7,Natural,50.794,-118.112,British Columbia
2023-08-24,4.7,Natural,50.793,-118.128,British Columbia
2023-09-21,0.1,Natural,51.947,-117.906,British Columbia
2023-09-22,2.9,Natural,51.892,-118.665,British Columbia
2023-10-11,0.3,Human,50.528,-118.008,British Columbia
2023-04-29,0.1,Human,50.078,-117.918,British Columbia
2023-05-04,3.5,Human,49.419,-117.608,British Columbia
2023-05-14,0.1,Human,50.039,-117.9,British Columbia
2023-05-19,0.01,Human,49.382,-117.594,British Columbia
2023-05-19,0.01,Natural,49.9762,-117.76,British Columbia
2023-06-13,0.1,Natural,49.969,-117.351,British Columbia
2023-06-28,0.1,Natural,49.049,-117.335,British Columbia
2023-07-01,0.7,Natural,50.02,-117.449,British Columbia
2023-07-10,0.6,Natural,50.343,-117.67,British Columbia
2023-07-10,0.1,Natural,50.348,-117.695,British Columbia
2023-07-10,0.1,Natural,49.109,-117.439,British Columbia
2023-07-10,0.1,Natural,49.467,-117.638,British Columbia
2023-07-12,0.1,Natural,49.478,-117.598,British Columbia
2023-07-20,0.2,Natural,50.286,-118.174,British Columbia
2023-07-20,0.2,Natural,50.666,-117.346,British Columbia
2023-07-21,413.0,Natural,50.767,-117.475,British Columbia
2023-07-22,372.0,Natural,50.632,-117.296,British Columbia
2023-07-23,876.0,Natural,50.462,-117.597,British Columbia
2023-07-24,2.1,Natural,50.6927,-117.75,British Columbia
2023-07-25,28.0,Natural,50.598,-117.316,British Columbia
2023-07-25,1038.0,Natural,50.618,-117.267,British Columbia
2023-07-30,0.01,Human,49.9044,-118.132,British Columbia
2023-07-31,0.2,Natural,50.643,-117.478,British Columbia
2023-07-31,0.3,Natural,49.959,-117.799,British Columbia
2023-07-31,7.7,Natural,50.053,-117.77,British Columbia
2023-07-31,200.0,Natural,50.405,-117.767,British Columbia
2023-08-01,0.3,Natural,50.354,-117.616,British Columbia
2023-08-01,0.1,Natural,50.002,-117.947,British Columbia
2023-08-01,868.0,Natural,50.358,-117.615,British Columbia
2023-08-01,3.6,Natural,50.122,-117.645,British Columbia
2023-08-06,2.0,Human,49.314,-117.677,British Columbia
2023-08-06,0.2,Natural,49.37,-117.459,British Columbia
2023-08-06,2.5,Natural,49.387,-117.935,British Columbia
2023-08-07,0.4,Natural,49.236,-117.96,British Columbia
2023-08-07,0.9,Natural,49.233,-117.112,British Columbia
2023-08-07,0.8,Natural,49.709,-117.452,British Columbia
2023-08-07,0.1,Natural,49.309,-117.122,British Columbia
2023-08-07,0.5,Natural,49.625,-117.456,British Columbia
2023-08-08,28.0,Natural,50.016,-117.342,British Columbia
2023-08-08,1.7,Natural,50.433,-118.017,British Columbia
2023-08-08,0.2,Natural,50.436,-118.021,British Columbia
2023-08-08,0.3,Natural,50.578,-117.461,British Columbia
2023-08-09,0.2,Natural,49.76,-117.281,British Columbia
2023-08-11,0.1,Natural,49.295,-117.593,British Columbia
2023-08-12,0.1,Natural,49.732,-117.422,British Columbia
2023-08-13,1.3,Human,49.099,-117.73,British Columbia
2023-08-15,10.4,Natural,49.429,-117.68,British Columbia
2023-08-18,0.1,Human,49.071,-117.827,British Columbia
2023-08-18,1.6,Natural,49.557,-118.248,British Columbia
2023-08-19,99.0,Natural,49.468,-117.764,British Columbia
2023-08-26,1.3,Natural,50.295,-118.202,British Columbia
2023-08-26,0.1,Natural,49.273,-117.502,British Columbia
2023-08-27,0.1,Natural,49.733,-117.54,British Columbia
2023-08-29,5.1,Natural,50.686,-117.574,British Columbia
2023-09-17,0.3,Natural,50.632,-117.592,British Columbia
2023-05-16,0.1,Natural,49.035,-118.386,British Columbia
2023-05-21,3.3,Natural,49.317,-118.922,British Columbia
2023-07-09,0.01,Human,49.0571,-118.999,British Columbia
2023-07-19,0.2,Natural,49.14,-118.628,British Columbia
2023-07-28,0.1,Human,49.24,-118.696,British Columbia
2023-08-07,0.01,Human,49.0507,-118.26,British Columbia
2023-08-07,0.8,Natural,49.125,-118.15,British Columbia
2023-08-10,0.01,Human,49.6161,-119.082,British Columbia
2023-08-14,0.8,Natural,49.353,-119.155,British Columbia
2023-08-29,0.1,Natural,49.141,-118.758,British Columbia
2023-09-03,0.01,Human,49.2518,-119.009,British Columbia
2023-05-04,13.0,Human,50.604,-117.011,British Columbia
2023-05-06,0.01,Human,49.6744,-116.941,British Columbia
2023-06-06,0.1,Natural,50.662,-117.072,British Columbia
2023-06-13,0.1,Natural,50.189,-116.907,British Columbia
2023-07-02,0.9,Natural,49.002,-116.621,British Columbia
2023-07-14,241.0,Natural,50.66,-116.942,British Columbia
2023-07-18,709.0,Natural,50.236,-116.842,British Columbia
2023-07-20,1457.0,Natural,49.36,-116.214,British Columbia
2023-07-22,8.8,Natural,50.601,-117.393,British Columbia
2023-07-23,0.1,Natural,50.518,-117.386,British Columbia
2023-07-23,287.0,Natural,50.744,-117.13,British Columbia
2023-07-23,1337.0,Natural,50.693,-117.121,British Columbia
2023-07-31,0.1,Natural,50.593,-117.382,British Columbia
2023-07-31,590.0,Natural,50.452,-117.013,British Columbia
2023-07-31,0.1,Natural,50.549,-117.441,British Columbia
2023-07-31,479.0,Natural,50.172,-116.793,British Columbia
2023-07-31,890.0,Natural,50.805,-117.317,British Columbia
2023-08-02,519.0,Natural,50.742,-117.068,British Columbia
2023-08-03,150.0,Natural,50.5947,-117.239,British Columbia
2023-08-06,3.0,Natural,49.222,-117.122,British Columbia
2023-08-06,0.4,Natural,49.228,-116.556,British Columbia
2023-08-06,0.1,Natural,49.233,-116.857,British Columbia
2023-08-07,0.3,Natural,49.508,-117.216,British Columbia
2023-08-07,1.4,Natural,49.306,-116.381,British Columbia
2023-08-07,0.3,Natural,50.268,-117.048,British Columbia
2023-08-07,228.0,Natural,50.295,-117.105,British Columbia
2023-08-07,0.2,Natural,49.413,-117.122,British Columbia
2023-08-07,0.3,Natural,49.561,-116.746,British Columbia
2023-08-08,46.0,Natural,49.628,-117.18,British Columbia
2023-08-08,0.1,Natural,49.664,-117.159,British Columbia
2023-08-10,0.3,Natural,49.2,-116.46,British Columbia
2023-08-11,0.9,Natural,50.54,-117.403,British Columbia
2023-08-13,463.0,Natural,50.09,-116.757,British Columbia
2023-08-13,0.1,Natural,50.198,-117.007,British Columbia
2023-08-18,383.0,Natural,50.123,-116.615,British Columbia
2023-08-18,366.0,Natural,50.162,-117.139,British Columbia
2023-09-08,0.01,Human,49.9338,-117.01,British Columbia
2023-09-18,0.3,Human,49.474,-117.281,British Columbia
2023-04-26,0.6,Human,54.148,-125.728,British Columbia
2023-04-28,1.1,Human,54.227,-125.654,British Columbia
2023-05-03,3.0,Human,54.199,-125.807,British Columbia
2023-05-04,0.6,Human,54.002,-125.742,British Columbia
2023-05-11,0.2,Natural,53.943,-126.115,British Columbia
2023-05-14,0.09,Human,54.1995,-125.805,British Columbia
2023-05-16,17.0,Human,53.7,-125.743,British Columbia
2023-05-19,0.5,Human,53.807,-126.048,British Columbia
2023-05-20,0.01,Human,53.8111,-126.06,British Columbia
2023-05-21,0.01,Human,54.437,-126.19,British Columbia
2023-05-25,13.5,Natural,53.946,-126.077,British Columbia
2023-05-27,82.0,Natural,53.942,-126.073,British Columbia
2023-06-05,0.2,Human,54.093,-125.959,British Columbia
2023-06-10,0.01,Human,54.2093,-125.275,British Columbia
2023-07-07,0.1,Natural,53.638,-125.922,British Columbia
2023-07-07,0.1,Natural,53.745,-125.726,British Columbia
2023-07-07,0.6,Natural,53.98,-125.813,British Columbia
2023-07-08,30.0,Human,54.049,-126.142,British Columbia
2023-07-08,0.01,Natural,54.0432,-126.159,British Columbia
2023-07-08,359.0,Natural,54.077,-126.178,British Columbia
2023-07-08,8044.0,Natural,54.235,-125.643,British Columbia
2023-07-08,275.0,Natural,54.2048,-125.515,British Columbia
2023-07-08,428.0,Natural,54.455,-125.276,British Columbia
2023-07-08,6890.0,Natural,54.4,-125.467,British Columbia
2023-07-08,24810.8,Human,53.519,-125.853,British Columbia
2023-07-09,1400.0,Natural,54.342,-125.293,British Columbia
2023-07-09,12142.0,Natural,53.75,-126.174,British Columbia
2023-07-09,2779.0,Natural,53.462,-126.101,British Columbia
2023-07-09,6.5,Natural,53.621,-125.679,British Columbia
2023-07-10,1.1,Natural,54.41,-125.69,British Columbia
2023-07-11,138.0,Natural,54.16,-126.1,British Columbia
2023-07-11,3.2,Natural,54.08,-125.355,British Columbia
2023-07-12,203.8,Human,53.471,-125.203,British Columbia
2023-07-15,330.0,Human,53.537,-126.631,British Columbia
2023-07-21,2.0,Human,54.205,-125.687,British Columbia
2023-07-21,0.5,Natural,54.276,-125.903,British Columbia
2023-07-21,0.01,Human,54.3968,-126.036,British Columbia
2023-07-21,0.6,Natural,54.188,-125.825,British Columbia
2023-07-21,0.5,Natural,54.265,-125.997,British Columbia
2023-08-09,1.1,Human,54.057,-125.763,British Columbia
2023-08-29,2.0,Human,53.669,-126.291,British Columbia
2023-08-29,419.0,Natural,53.429,-126.94,British Columbia
2023-08-31,913.0,Natural,53.302,-126.753,British Columbia
2023-08-31,1.7,Human,54.638,-125.724,British Columbia
2023-09-02,280.0,Natural,54.476,-125.179,British Columbia
2023-09-25,0.1,Natural,53.63,-125.797,British Columbia
2023-04-26,0.2,Human,54.431,-126.76,British Columbia
2023-05-06,0.6,Human,54.112,-126.754,British Columbia
2023-05-11,1.1,Human,54.797,-126.135,British Columbia
2023-05-15,10.24,Human,54.7967,-126.135,British Columbia
2023-05-16,0.01,Human,54.4204,-126.368,British Columbia
2023-05-21,0.01,Human,54.5282,-126.912,British Columbia
2023-06-01,0.01,Human,54.1716,-126.841,British Columbia
2023-06-09,0.1,Human,54.808,-126.139,British Columbia
2023-06-27,0.1,Human,54.993,-125.913,British Columbia
2023-06-28,0.1,Human,53.923,-126.752,British Columbia
2023-07-07,1444.7,Natural,54.305,-126.761,British Columbia
2023-07-08,7984.0,Natural,54.893,-125.899,British Columbia
2023-07-08,86.0,Natural,54.039,-126.826,British Columbia
2023-07-08,0.8,Natural,53.877,-127.178,British Columbia
2023-07-08,6758.0,Natural,54.015,-126.384,British Columbia
2023-07-08,2061.0,Natural,54.41,-126.415,British Columbia
2023-07-08,142.0,Natural,54.4299,-126.396,British Columbia
2023-07-09,4762.2,Human,54.045,-126.599,British Columbia
2023-07-10,0.9,Natural,54.265,-126.928,British Columbia
2023-07-11,0.5,Natural,54.399,-126.486,British Columbia
2023-07-11,120.0,Natural,54.4197,-126.408,British Columbia
2023-07-12,168.0,Human,55.041,-125.894,British Columbia
2023-07-13,0.1,Natural,55.114,-125.954,British Columbia
2023-07-13,20.0,Natural,55.067,-125.878,British Columbia
2023-07-13,0.3,Natural,54.607,-126.496,British Columbia
2023-07-13,220.0,Human,54.116,-126.923,British Columbia
2023-07-13,0.2,Natural,54.934,-126.659,British Columbia
2023-07-13,4360.0,Natural,53.808,-126.691,British Columbia
2023-07-18,0.1,Natural,54.502,-126.523,British Columbia
2023-07-21,0.01,Human,54.4247,-126.485,British Columbia
2023-07-21,20.0,Natural,54.112,-127.198,British Columbia
2023-07-22,0.2,Natural,54.477,-126.845,British Columbia
2023-07-29,0.2,Natural,54.901,-126.483,British Columbia
2023-08-17,3.5,Natural,53.858,-126.973,British Columbia
2023-08-26,1.7,Human,55.05,-126.385,British Columbia
2023-08-30,0.1,Natural,54.856,-126.445,British Columbia
2023-08-31,1255.0,Natural,53.499,-127.071,British Columbia
2023-09-18,0.4,Human,53.919,-126.747,British Columbia
2023-04-24,3.6,Human,54.71,-127.056,British Columbia
2023-04-30,3.1,Human,54.635,-126.874,British Columbia
2023-04-30,3.5,Human,54.873,-127.264,British Columbia
2023-05-04,1.3,Human,54.8,-127.19,British Columbia
2023-05-05,0.01,Human,54.8237,-127.112,British Columbia
2023-05-21,1.5,Human,54.585,-126.878,British Columbia
2023-06-09,0.5,Human,54.878,-127.166,British Columbia
2023-06-14,2.8,Human,55.115,-126.575,British Columbia
2023-06-29,0.4,Human,54.653,-126.84,British Columbia
2023-07-08,5.6,Natural,54.674,-127.146,British Columbia
2023-07-08,34.0,Natural,54.698,-127.164,British Columbia
2023-07-09,0.2,Natural,54.861,-127.295,British Columbia
2023-07-09,0.1,Natural,54.963,-127.406,British Columbia
2023-07-09,0.2,Natural,54.766,-127.04,British Columbia
2023-07-09,0.4,Natural,54.902,-127.339,British Columbia
2023-07-09,3030.0,Human,55.639,-126.734,British Columbia
2023-07-10,0.1,Natural,55.413,-126.7,British Columbia
2023-07-10,639.0,Natural,55.387,-126.721,British Columbia
2023-07-11,556.1,Natural,55.01,-127.448,British Columbia
2023-07-12,239.0,Natural,55.596,-126.784,British Columbia
2023-07-12,520.0,Natural,55.076,-126.766,British Columbia
2023-07-12,0.9,Natural,55.384,-126.597,British Columbia
2023-07-25,0.01,Human,54.6549,-127.13,British Columbia
2023-08-04,0.01,Human,54.693,-126.959,British Columbia
2023-08-07,0.1,Natural,54.584,-127.414,British Columbia
2023-08-30,2.4,Natural,55.607,-126.826,British Columbia
2023-10-21,0.1,Human,54.704,-126.784,British Columbia
2023-04-17,0.6,Human,55.108,-127.785,British Columbia
2023-05-05,0.2,Human,55.264,-127.624,British Columbia
2023-05-08,0.5,Human,55.464,-128.23,British Columbia
2023-05-14,0.09,Human,55.104,-128.086,British Columbia
2023-05-22,0.01,Human,55.1164,-128.032,British Columbia
2023-06-12,0.7,Human,55.248,-127.718,British Columbia
2023-06-27,0.1,Human,55.143,-127.776,British Columbia
2023-07-09,0.1,Natural,55.165,-127.795,British Columbia
2023-07-10,0.1,Natural,55.6062,-127.246,British Columbia
2023-07-10,105.0,Natural,55.078,-128.253,British Columbia
2023-07-11,0.5,Natural,55.068,-128.304,British Columbia
2023-07-12,32.0,Natural,55.306,-127.703,British Columbia
2023-07-13,0.2,Natural,55.545,-127.077,British Columbia
2023-07-13,278.1,Human,55.73,-127.27,British Columbia
2023-07-15,0.2,Natural,55.056,-127.76,British Columbia
2023-07-15,2.4,Natural,55.587,-127.288,British Columbia
2023-07-16,7.0,Natural,55.602,-127.242,British Columbia
2023-07-16,0.1,Natural,55.306,-127.218,British Columbia
2023-07-18,0.1,Natural,55.229,-128.086,British Columbia
2023-07-18,0.1,Natural,55.001,-127.741,British Columbia
2023-07-21,0.2,Natural,55.302,-128.051,British Columbia
2023-07-24,0.1,Natural,55.208,-128.069,British Columbia
2023-07-29,0.4,Natural,55.531,-127.961,British Columbia
2023-08-06,0.1,Natural,55.647,-127.087,British Columbia
2023-08-07,0.2,Natural,55.069,-128.022,British Columbia
2023-08-07,9.7,Natural,55.059,-128.514,British Columbia
2023-08-07,0.01,Natural,55.3157,-127.249,British Columbia
